"Tarih","Saat","Toplam (MWh)","Rüzgar (MWh)","Biyogaz (MWh)","Kanal Tipi (MWh)","Biyokütle (MWh)","Güneþ (MWh)","Diðer (MWh)"
"02.01.2018","05:00","36,43","0,00","0,00","0,00","0,00","36,43","0,00"
"02.01.2018","06:00","43,59","0,00","0,00","0,00","0,00","43,59","0,00"
"02.01.2018","07:00","97,30","0,00","0,00","0,00","0,00","97,30","0,00"
"02.01.2018","08:00","387,82","0,00","0,00","0,00","0,00","387,82","0,00"
"02.01.2018","09:00","946,44","0,00","0,00","0,00","0,00","946,44","0,00"
"02.01.2018","10:00","1.436,56","0,00","0,00","0,00","0,00","1.436,56","0,00"
"02.01.2018","11:00","1.721,27","0,00","0,00","0,00","0,00","1.721,27","0,00"
"02.01.2018","12:00","1.810,32","0,00","0,00","0,00","0,00","1.810,32","0,00"
"02.01.2018","13:00","1.734,00","0,00","0,00","0,00","0,00","1.734,00","0,00"
"02.01.2018","14:00","1.386,39","0,00","0,00","0,00","0,00","1.386,39","0,00"
"02.01.2018","15:00","838,22","0,00","0,00","0,00","0,00","838,22","0,00"
"02.01.2018","16:00","321,02","0,00","0,00","0,00","0,00","321,02","0,00"
"02.01.2018","17:00","62,70","0,00","0,00","0,00","0,00","62,70","0,00"
"02.01.2018","18:00","35,28","0,00","0,00","0,00","0,00","35,28","0,00"
"02.01.2018","19:00","33,03","0,00","0,00","0,00","0,00","33,03","0,00"
"02.01.2018","20:00","31,28","0,00","0,00","0,00","0,00","31,28","0,00"
"02.01.2018","21:00","30,34","0,00","0,00","0,00","0,00","30,34","0,00"
"02.01.2018","22:00","30,08","0,00","0,00","0,00","0,00","30,08","0,00"
"02.01.2018","23:00","32,17","0,00","0,00","0,00","0,00","32,17","0,00"
"03.01.2018","00:00","28,57","0,00","0,00","0,00","0,00","28,57","0,00"
"03.01.2018","01:00","29,70","0,00","0,00","0,00","0,00","29,70","0,00"
"03.01.2018","02:00","30,70","0,00","0,00","0,00","0,00","30,70","0,00"
"03.01.2018","03:00","32,75","0,00","0,00","0,00","0,00","32,75","0,00"
"03.01.2018","04:00","28,96","0,00","0,00","0,00","0,00","28,96","0,00"
"03.01.2018","05:00","30,48","0,00","0,00","0,00","0,00","30,48","0,00"
"03.01.2018","06:00","38,86","0,00","0,00","0,00","0,00","38,86","0,00"
"03.01.2018","07:00","64,47","0,00","0,00","0,00","0,00","64,47","0,00"
"03.01.2018","08:00","251,31","0,00","0,00","0,00","0,00","251,31","0,00"
"03.01.2018","09:00","619,01","0,00","0,00","0,00","0,00","619,01","0,00"
"03.01.2018","10:00","993,69","0,00","0,00","0,00","0,00","993,69","0,00"
"03.01.2018","11:00","1.143,58","0,00","0,00","0,00","0,00","1.143,58","0,00"
"03.01.2018","12:00","1.117,14","0,00","0,00","0,00","0,00","1.117,14","0,00"
"03.01.2018","13:00","994,52","0,00","0,00","0,00","0,00","994,52","0,00"
"03.01.2018","14:00","736,73","0,00","0,00","0,00","0,00","736,73","0,00"
"03.01.2018","15:00","416,26","0,00","0,00","0,00","0,00","416,26","0,00"
"03.01.2018","16:00","160,82","0,00","0,00","0,00","0,00","160,82","0,00"
"03.01.2018","17:00","48,25","0,00","0,00","0,00","0,00","48,25","0,00"
"03.01.2018","18:00","32,54","0,00","0,00","0,00","0,00","32,54","0,00"
"03.01.2018","19:00","29,84","0,00","0,00","0,00","0,00","29,84","0,00"
"03.01.2018","20:00","29,41","0,00","0,00","0,00","0,00","29,41","0,00"
"03.01.2018","21:00","28,24","0,00","0,00","0,00","0,00","28,24","0,00"
"03.01.2018","22:00","28,50","0,00","0,00","0,00","0,00","28,50","0,00"
"03.01.2018","23:00","28,51","0,00","0,00","0,00","0,00","28,51","0,00"
"04.01.2018","00:00","28,44","0,00","0,00","0,00","0,00","28,44","0,00"
"04.01.2018","01:00","28,46","0,00","0,00","0,00","0,00","28,46","0,00"
"04.01.2018","02:00","26,56","0,00","0,00","0,00","0,00","26,56","0,00"
"04.01.2018","03:00","28,00","0,00","0,00","0,00","0,00","28,00","0,00"
"04.01.2018","04:00","28,79","0,00","0,00","0,00","0,00","28,79","0,00"
"04.01.2018","05:00","28,78","0,00","0,00","0,00","0,00","28,78","0,00"
"04.01.2018","06:00","36,04","0,00","0,00","0,00","0,00","36,04","0,00"
"04.01.2018","07:00","44,50","0,00","0,00","0,00","0,00","44,50","0,00"
"04.01.2018","08:00","118,97","0,00","0,00","0,00","0,00","118,97","0,00"
"04.01.2018","09:00","290,85","0,00","0,00","0,00","0,00","290,85","0,00"
"04.01.2018","10:00","505,48","0,00","0,00","0,00","0,00","505,48","0,00"
"04.01.2018","11:00","666,89","0,00","0,00","0,00","0,00","666,89","0,00"
"04.01.2018","12:00","780,82","0,00","0,00","0,00","0,00","780,82","0,00"
"04.01.2018","13:00","727,37","0,00","0,00","0,00","0,00","727,37","0,00"
"04.01.2018","14:00","616,81","0,00","0,00","0,00","0,00","616,81","0,00"
"04.01.2018","15:00","416,15","0,00","0,00","0,00","0,00","416,15","0,00"
"04.01.2018","16:00","195,17","0,00","0,00","0,00","0,00","195,17","0,00"
"04.01.2018","17:00","55,97","0,00","0,00","0,00","0,00","55,97","0,00"
"04.01.2018","18:00","37,60","0,00","0,00","0,00","0,00","37,60","0,00"
"04.01.2018","19:00","38,98","0,00","0,00","0,00","0,00","38,98","0,00"
"04.01.2018","20:00","39,04","0,00","0,00","0,00","0,00","39,04","0,00"
"04.01.2018","21:00","40,37","0,00","0,00","0,00","0,00","40,37","0,00"
"04.01.2018","22:00","41,32","0,00","0,00","0,00","0,00","41,32","0,00"
"04.01.2018","23:00","37,38","0,00","0,00","0,00","0,00","37,38","0,00"
"05.01.2018","00:00","35,13","0,00","0,00","0,00","0,00","35,13","0,00"
"05.01.2018","01:00","34,92","0,00","0,00","0,00","0,00","34,92","0,00"
"05.01.2018","02:00","34,26","0,00","0,00","0,00","0,00","34,26","0,00"
"05.01.2018","03:00","33,60","0,00","0,00","0,00","0,00","33,60","0,00"
"05.01.2018","04:00","32,16","0,00","0,00","0,00","0,00","32,16","0,00"
"05.01.2018","05:00","30,81","0,00","0,00","0,00","0,00","30,81","0,00"
"05.01.2018","06:00","39,39","0,00","0,00","0,00","0,00","39,39","0,00"
"05.01.2018","07:00","51,70","0,00","0,00","0,00","0,00","51,70","0,00"
"05.01.2018","08:00","145,46","0,00","0,00","0,00","0,00","145,46","0,00"
"05.01.2018","09:00","367,15","0,00","0,00","0,00","0,00","367,15","0,00"
"05.01.2018","10:00","635,60","0,00","0,00","0,00","0,00","635,60","0,00"
"05.01.2018","11:00","851,14","0,00","0,00","0,00","0,00","851,14","0,00"
"05.01.2018","12:00","965,71","0,00","0,00","0,00","0,00","965,71","0,00"
"05.01.2018","13:00","910,05","0,00","0,00","0,00","0,00","910,05","0,00"
"05.01.2018","14:00","771,52","0,00","0,00","0,00","0,00","771,52","0,00"
"05.01.2018","15:00","536,81","0,00","0,00","0,00","0,00","536,81","0,00"
"05.01.2018","16:00","252,99","0,00","0,00","0,00","0,00","252,99","0,00"
"05.01.2018","17:00","79,66","0,00","0,00","0,00","0,00","79,66","0,00"
"05.01.2018","18:00","33,09","0,00","0,00","0,00","0,00","33,09","0,00"
"05.01.2018","19:00","26,21","0,00","0,00","0,00","0,00","26,21","0,00"
"05.01.2018","20:00","26,15","0,00","0,00","0,00","0,00","26,15","0,00"
"05.01.2018","21:00","27,67","0,00","0,00","0,00","0,00","27,67","0,00"
"05.01.2018","22:00","28,93","0,00","0,00","0,00","0,00","28,93","0,00"
"05.01.2018","23:00","25,64","0,00","0,00","0,00","0,00","25,64","0,00"
"06.01.2018","00:00","29,07","0,00","0,00","0,00","0,00","29,07","0,00"
"06.01.2018","01:00","25,66","0,00","0,00","0,00","0,00","25,66","0,00"
"06.01.2018","02:00","25,43","0,00","0,00","0,00","0,00","25,43","0,00"
"06.01.2018","03:00","24,98","0,00","0,00","0,00","0,00","24,98","0,00"
"06.01.2018","04:00","24,60","0,00","0,00","0,00","0,00","24,60","0,00"
"06.01.2018","05:00","24,75","0,00","0,00","0,00","0,00","24,75","0,00"
"06.01.2018","06:00","34,02","0,00","0,00","0,00","0,00","34,02","0,00"
"06.01.2018","07:00","55,66","0,00","0,00","0,00","0,00","55,66","0,00"
"06.01.2018","08:00","218,85","0,00","0,00","0,00","0,00","218,85","0,00"
"06.01.2018","09:00","611,00","0,00","0,00","0,00","0,00","611,00","0,00"
"06.01.2018","10:00","1.079,33","0,00","0,00","0,00","0,00","1.079,33","0,00"
"06.01.2018","11:00","1.342,19","0,00","0,00","0,00","0,00","1.342,19","0,00"
"06.01.2018","12:00","1.437,65","0,00","0,00","0,00","0,00","1.437,65","0,00"
"06.01.2018","13:00","1.405,21","0,00","0,00","0,00","0,00","1.405,21","0,00"
"06.01.2018","14:00","1.222,51","0,00","0,00","0,00","0,00","1.222,51","0,00"
"06.01.2018","15:00","856,28","0,00","0,00","0,00","0,00","856,28","0,00"
"06.01.2018","16:00","396,07","0,00","0,00","0,00","0,00","396,07","0,00"
"06.01.2018","17:00","99,08","0,00","0,00","0,00","0,00","99,08","0,00"
"06.01.2018","18:00","34,34","0,00","0,00","0,00","0,00","34,34","0,00"
"06.01.2018","19:00","22,31","0,00","0,00","0,00","0,00","22,31","0,00"
"06.01.2018","20:00","21,84","0,00","0,00","0,00","0,00","21,84","0,00"
"06.01.2018","21:00","22,69","0,00","0,00","0,00","0,00","22,69","0,00"
"06.01.2018","22:00","23,16","0,00","0,00","0,00","0,00","23,16","0,00"
"06.01.2018","23:00","24,23","0,00","0,00","0,00","0,00","24,23","0,00"
"07.01.2018","00:00","24,89","0,00","0,00","0,00","0,00","24,89","0,00"
"07.01.2018","01:00","25,53","0,00","0,00","0,00","0,00","25,53","0,00"
"07.01.2018","02:00","25,75","0,00","0,00","0,00","0,00","25,75","0,00"
"07.01.2018","03:00","25,28","0,00","0,00","0,00","0,00","25,28","0,00"
"07.01.2018","04:00","27,01","0,00","0,00","0,00","0,00","27,01","0,00"
"07.01.2018","05:00","27,53","0,00","0,00","0,00","0,00","27,53","0,00"
"07.01.2018","06:00","35,76","0,00","0,00","0,00","0,00","35,76","0,00"
"07.01.2018","07:00","85,43","0,00","0,00","0,00","0,00","85,43","0,00"
"07.01.2018","08:00","366,21","0,00","0,00","0,00","0,00","366,21","0,00"
"07.01.2018","09:00","917,81","0,00","0,00","0,00","0,00","917,81","0,00"
"07.01.2018","10:00","1.448,29","0,00","0,00","0,00","0,00","1.448,29","0,00"
"07.01.2018","11:00","1.773,61","0,00","0,00","0,00","0,00","1.773,61","0,00"
"07.01.2018","12:00","1.929,70","0,00","0,00","0,00","0,00","1.929,70","0,00"
"07.01.2018","13:00","1.926,02","0,00","0,00","0,00","0,00","1.926,02","0,00"
"07.01.2018","14:00","1.676,97","0,00","0,00","0,00","0,00","1.676,97","0,00"
"07.01.2018","15:00","1.137,48","0,00","0,00","0,00","0,00","1.137,48","0,00"
"07.01.2018","16:00","498,53","0,00","0,00","0,00","0,00","498,53","0,00"
"07.01.2018","17:00","109,15","0,00","0,00","0,00","0,00","109,15","0,00"
"07.01.2018","18:00","36,64","0,00","0,00","0,00","0,00","36,64","0,00"
"07.01.2018","19:00","26,65","0,00","0,00","0,00","0,00","26,65","0,00"
"07.01.2018","20:00","24,58","0,00","0,00","0,00","0,00","24,58","0,00"
"07.01.2018","21:00","25,82","0,00","0,00","0,00","0,00","25,82","0,00"
"07.01.2018","22:00","26,18","0,00","0,00","0,00","0,00","26,18","0,00"
"07.01.2018","23:00","26,64","0,00","0,00","0,00","0,00","26,64","0,00"
"08.01.2018","00:00","26,26","0,00","0,00","0,00","0,00","26,26","0,00"
"08.01.2018","01:00","26,34","0,00","0,00","0,00","0,00","26,34","0,00"
"08.01.2018","02:00","25,78","0,00","0,00","0,00","0,00","25,78","0,00"
"08.01.2018","03:00","23,25","0,00","0,00","0,00","0,00","23,25","0,00"
"08.01.2018","04:00","23,24","0,00","0,00","0,00","0,00","23,24","0,00"
"08.01.2018","05:00","23,44","0,00","0,00","0,00","0,00","23,44","0,00"
"08.01.2018","06:00","32,99","0,00","0,00","0,00","0,00","32,99","0,00"
"08.01.2018","07:00","75,90","0,00","0,00","0,00","0,00","75,90","0,00"
"08.01.2018","08:00","317,75","0,00","0,00","0,00","0,00","317,75","0,00"
"08.01.2018","09:00","811,98","0,00","0,00","0,00","0,00","811,98","0,00"
"08.01.2018","10:00","1.276,42","0,00","0,00","0,00","0,00","1.276,42","0,00"
"08.01.2018","11:00","1.552,29","0,00","0,00","0,00","0,00","1.552,29","0,00"
"08.01.2018","12:00","1.664,48","0,00","0,00","0,00","0,00","1.664,48","0,00"
"08.01.2018","13:00","1.605,11","0,00","0,00","0,00","0,00","1.605,11","0,00"
"08.01.2018","14:00","1.356,73","0,00","0,00","0,00","0,00","1.356,73","0,00"
"08.01.2018","15:00","899,66","0,00","0,00","0,00","0,00","899,66","0,00"
"08.01.2018","16:00","387,57","0,00","0,00","0,00","0,00","387,57","0,00"
"08.01.2018","17:00","85,59","0,00","0,00","0,00","0,00","85,59","0,00"
"08.01.2018","18:00","30,85","0,00","0,00","0,00","0,00","30,85","0,00"
"08.01.2018","19:00","23,57","0,00","0,00","0,00","0,00","23,57","0,00"
"08.01.2018","20:00","22,84","0,00","0,00","0,00","0,00","22,84","0,00"
"08.01.2018","21:00","22,77","0,00","0,00","0,00","0,00","22,77","0,00"
"08.01.2018","22:00","22,28","0,00","0,00","0,00","0,00","22,28","0,00"
"08.01.2018","23:00","22,85","0,00","0,00","0,00","0,00","22,85","0,00"
"09.01.2018","00:00","22,96","0,00","0,00","0,00","0,00","22,96","0,00"
"09.01.2018","01:00","22,46","0,00","0,00","0,00","0,00","22,46","0,00"
"09.01.2018","02:00","22,68","0,00","0,00","0,00","0,00","22,68","0,00"
"09.01.2018","03:00","22,89","0,00","0,00","0,00","0,00","22,89","0,00"
"09.01.2018","04:00","22,92","0,00","0,00","0,00","0,00","22,92","0,00"
"09.01.2018","05:00","22,76","0,00","0,00","0,00","0,00","22,76","0,00"
"09.01.2018","06:00","31,08","0,00","0,00","0,00","0,00","31,08","0,00"
"09.01.2018","07:00","71,47","0,00","0,00","0,00","0,00","71,47","0,00"
"09.01.2018","08:00","292,07","0,00","0,00","0,00","0,00","292,07","0,00"
"09.01.2018","09:00","701,98","0,00","0,00","0,00","0,00","701,98","0,00"
"09.01.2018","10:00","1.057,37","0,00","0,00","0,00","0,00","1.057,37","0,00"
"09.01.2018","11:00","1.257,28","0,00","0,00","0,00","0,00","1.257,28","0,00"
"09.01.2018","12:00","1.307,68","0,00","0,00","0,00","0,00","1.307,68","0,00"
"09.01.2018","13:00","1.271,33","0,00","0,00","0,00","0,00","1.271,33","0,00"
"09.01.2018","14:00","1.056,99","0,00","0,00","0,00","0,00","1.056,99","0,00"
"09.01.2018","15:00","716,56","0,00","0,00","0,00","0,00","716,56","0,00"
"09.01.2018","16:00","330,32","0,00","0,00","0,00","0,00","330,32","0,00"
"09.01.2018","17:00","87,11","0,00","0,00","0,00","0,00","87,11","0,00"
"09.01.2018","18:00","42,09","0,00","0,00","0,00","0,00","42,09","0,00"
"09.01.2018","19:00","36,86","0,00","0,00","0,00","0,00","36,86","0,00"
"09.01.2018","20:00","36,57","0,00","0,00","0,00","0,00","36,57","0,00"
"09.01.2018","21:00","35,62","0,00","0,00","0,00","0,00","35,62","0,00"
"09.01.2018","22:00","34,27","0,00","0,00","0,00","0,00","34,27","0,00"
"09.01.2018","23:00","34,53","0,00","0,00","0,00","0,00","34,53","0,00"
"10.01.2018","00:00","33,77","0,00","0,00","0,00","0,00","33,77","0,00"
"10.01.2018","01:00","33,21","0,00","0,00","0,00","0,00","33,21","0,00"
"10.01.2018","02:00","31,06","0,00","0,00","0,00","0,00","31,06","0,00"
"10.01.2018","03:00","30,50","0,00","0,00","0,00","0,00","30,50","0,00"
"10.01.2018","04:00","30,01","0,00","0,00","0,00","0,00","30,01","0,00"
"10.01.2018","05:00","29,32","0,00","0,00","0,00","0,00","29,32","0,00"
"10.01.2018","06:00","36,46","0,00","0,00","0,00","0,00","36,46","0,00"
"10.01.2018","07:00","66,74","0,00","0,00","0,00","0,00","66,74","0,00"
"10.01.2018","08:00","251,34","0,00","0,00","0,00","0,00","251,34","0,00"
"10.01.2018","09:00","632,01","0,00","0,00","0,00","0,00","632,01","0,00"
"10.01.2018","10:00","986,16","0,00","0,00","0,00","0,00","986,16","0,00"
"10.01.2018","11:00","1.193,03","0,00","0,00","0,00","0,00","1.193,03","0,00"
"10.01.2018","12:00","1.259,57","0,00","0,00","0,00","0,00","1.259,57","0,00"
"10.01.2018","13:00","1.182,67","0,00","0,00","0,00","0,00","1.182,67","0,00"
"10.01.2018","14:00","953,00","0,00","0,00","0,00","0,00","953,00","0,00"
"10.01.2018","15:00","585,50","0,00","0,00","0,00","0,00","585,50","0,00"
"10.01.2018","16:00","239,69","0,00","0,00","0,00","0,00","239,69","0,00"
"10.01.2018","17:00","58,25","0,00","0,00","0,00","0,00","58,25","0,00"
"10.01.2018","18:00","27,80","0,00","0,00","0,00","0,00","27,80","0,00"
"10.01.2018","19:00","26,82","0,00","0,00","0,00","0,00","26,82","0,00"
"10.01.2018","20:00","27,02","0,00","0,00","0,00","0,00","27,02","0,00"
"10.01.2018","21:00","26,62","0,00","0,00","0,00","0,00","26,62","0,00"
"10.01.2018","22:00","27,26","0,00","0,00","0,00","0,00","27,26","0,00"
"10.01.2018","23:00","26,93","0,00","0,00","0,00","0,00","26,93","0,00"
"11.01.2018","00:00","26,65","0,00","0,00","0,00","0,00","26,65","0,00"
"11.01.2018","01:00","27,14","0,00","0,00","0,00","0,00","27,14","0,00"
"11.01.2018","02:00","27,07","0,00","0,00","0,00","0,00","27,07","0,00"
"11.01.2018","03:00","27,24","0,00","0,00","0,00","0,00","27,24","0,00"
"11.01.2018","04:00","28,01","0,00","0,00","0,00","0,00","28,01","0,00"
"11.01.2018","05:00","27,72","0,00","0,00","0,00","0,00","27,72","0,00"
"11.01.2018","06:00","35,93","0,00","0,00","0,00","0,00","35,93","0,00"
"11.01.2018","07:00","50,35","0,00","0,00","0,00","0,00","50,35","0,00"
"11.01.2018","08:00","167,29","0,00","0,00","0,00","0,00","167,29","0,00"
"11.01.2018","09:00","449,39","0,00","0,00","0,00","0,00","449,39","0,00"
"11.01.2018","10:00","706,17","0,00","0,00","0,00","0,00","706,17","0,00"
"11.01.2018","11:00","890,66","0,00","0,00","0,00","0,00","890,66","0,00"
"11.01.2018","12:00","984,17","0,00","0,00","0,00","0,00","984,17","0,00"
"11.01.2018","13:00","928,94","0,00","0,00","0,00","0,00","928,94","0,00"
"11.01.2018","14:00","745,29","0,00","0,00","0,00","0,00","745,29","0,00"
"11.01.2018","15:00","473,72","0,00","0,00","0,00","0,00","473,72","0,00"
"11.01.2018","16:00","209,97","0,00","0,00","0,00","0,00","209,97","0,00"
"11.01.2018","17:00","53,77","0,00","0,00","0,00","0,00","53,77","0,00"
"11.01.2018","18:00","31,32","0,00","0,00","0,00","0,00","31,32","0,00"
"11.01.2018","19:00","30,63","0,00","0,00","0,00","0,00","30,63","0,00"
"11.01.2018","20:00","30,26","0,00","0,00","0,00","0,00","30,26","0,00"
"11.01.2018","21:00","30,22","0,00","0,00","0,00","0,00","30,22","0,00"
"11.01.2018","22:00","29,47","0,00","0,00","0,00","0,00","29,47","0,00"
"11.01.2018","23:00","29,23","0,00","0,00","0,00","0,00","29,23","0,00"
"12.01.2018","00:00","29,21","0,00","0,00","0,00","0,00","29,21","0,00"
"12.01.2018","01:00","29,21","0,00","0,00","0,00","0,00","29,21","0,00"
"12.01.2018","02:00","27,81","0,00","0,00","0,00","0,00","27,81","0,00"
"12.01.2018","03:00","28,14","0,00","0,00","0,00","0,00","28,14","0,00"
"12.01.2018","04:00","28,17","0,00","0,00","0,00","0,00","28,17","0,00"
"12.01.2018","05:00","26,52","0,00","0,00","0,00","0,00","26,52","0,00"
"12.01.2018","06:00","35,57","0,00","0,00","0,00","0,00","35,57","0,00"
"12.01.2018","07:00","50,91","0,00","0,00","0,00","0,00","50,91","0,00"
"12.01.2018","08:00","161,03","0,00","0,00","0,00","0,00","161,03","0,00"
"12.01.2018","09:00","402,88","0,00","0,00","0,00","0,00","402,88","0,00"
"12.01.2018","10:00","668,46","0,00","0,00","0,00","0,00","668,46","0,00"
"12.01.2018","11:00","852,24","0,00","0,00","0,00","0,00","852,24","0,00"
"12.01.2018","12:00","906,56","0,00","0,00","0,00","0,00","906,56","0,00"
"12.01.2018","13:00","873,58","0,00","0,00","0,00","0,00","873,58","0,00"
"12.01.2018","14:00","755,89","0,00","0,00","0,00","0,00","755,89","0,00"
"12.01.2018","15:00","534,81","0,00","0,00","0,00","0,00","534,81","0,00"
"12.01.2018","16:00","269,70","0,00","0,00","0,00","0,00","269,70","0,00"
"12.01.2018","17:00","77,03","0,00","0,00","0,00","0,00","77,03","0,00"
"12.01.2018","18:00","34,88","0,00","0,00","0,00","0,00","34,88","0,00"
"12.01.2018","19:00","30,90","0,00","0,00","0,00","0,00","30,90","0,00"
"12.01.2018","20:00","32,93","0,00","0,00","0,00","0,00","32,93","0,00"
"12.01.2018","21:00","32,45","0,00","0,00","0,00","0,00","32,45","0,00"
"12.01.2018","22:00","34,54","0,00","0,00","0,00","0,00","34,54","0,00"
"12.01.2018","23:00","36,69","0,00","0,00","0,00","0,00","36,69","0,00"
"13.01.2018","00:00","36,46","0,00","0,00","0,00","0,00","36,46","0,00"
"13.01.2018","01:00","38,06","0,00","0,00","0,00","0,00","38,06","0,00"
"13.01.2018","02:00","39,17","0,00","0,00","0,00","0,00","39,17","0,00"
"13.01.2018","03:00","40,57","0,00","0,00","0,00","0,00","40,57","0,00"
"13.01.2018","04:00","39,60","0,00","0,00","0,00","0,00","39,60","0,00"
"13.01.2018","05:00","40,04","0,00","0,00","0,00","0,00","40,04","0,00"
"13.01.2018","06:00","47,78","0,00","0,00","0,00","0,00","47,78","0,00"
"13.01.2018","07:00","94,26","0,00","0,00","0,00","0,00","94,26","0,00"
"13.01.2018","08:00","360,28","0,00","0,00","0,00","0,00","360,28","0,00"
"13.01.2018","09:00","858,64","0,00","0,00","0,00","0,00","858,64","0,00"
"13.01.2018","10:00","1.290,09","0,00","0,00","0,00","0,00","1.290,09","0,00"
"13.01.2018","11:00","1.554,03","0,00","0,00","0,00","0,00","1.554,03","0,00"
"13.01.2018","12:00","1.595,15","0,00","0,00","0,00","0,00","1.595,15","0,00"
"13.01.2018","13:00","1.433,07","0,00","0,00","0,00","0,00","1.433,07","0,00"
"13.01.2018","14:00","1.073,90","0,00","0,00","0,00","0,00","1.073,90","0,00"
"13.01.2018","15:00","632,16","0,00","0,00","0,00","0,00","632,16","0,00"
"13.01.2018","16:00","241,35","0,00","0,00","0,00","0,00","241,35","0,00"
"13.01.2018","17:00","62,85","0,00","0,00","0,00","0,00","62,85","0,00"
"13.01.2018","18:00","42,01","0,00","0,00","0,00","0,00","42,01","0,00"
"13.01.2018","19:00","41,40","0,00","0,00","0,00","0,00","41,40","0,00"
"13.01.2018","20:00","40,53","0,00","0,00","0,00","0,00","40,53","0,00"
"13.01.2018","21:00","41,87","0,00","0,00","0,00","0,00","41,87","0,00"
"13.01.2018","22:00","44,25","0,00","0,00","0,00","0,00","44,25","0,00"
"13.01.2018","23:00","44,02","0,00","0,00","0,00","0,00","44,02","0,00"
"14.01.2018","00:00","45,10","0,00","0,00","0,00","0,00","45,10","0,00"
"14.01.2018","01:00","45,37","0,00","0,00","0,00","0,00","45,37","0,00"
"14.01.2018","02:00","45,05","0,00","0,00","0,00","0,00","45,05","0,00"
"14.01.2018","03:00","44,29","0,00","0,00","0,00","0,00","44,29","0,00"
"14.01.2018","04:00","42,53","0,00","0,00","0,00","0,00","42,53","0,00"
"14.01.2018","05:00","41,17","0,00","0,00","0,00","0,00","41,17","0,00"
"14.01.2018","06:00","49,41","0,00","0,00","0,00","0,00","49,41","0,00"
"14.01.2018","07:00","58,49","0,00","0,00","0,00","0,00","58,49","0,00"
"14.01.2018","08:00","118,29","0,00","0,00","0,00","0,00","118,29","0,00"
"14.01.2018","09:00","245,03","0,00","0,00","0,00","0,00","245,03","0,00"
"14.01.2018","10:00","415,13","0,00","0,00","0,00","0,00","415,13","0,00"
"14.01.2018","11:00","542,11","0,00","0,00","0,00","0,00","542,11","0,00"
"14.01.2018","12:00","616,45","0,00","0,00","0,00","0,00","616,45","0,00"
"14.01.2018","13:00","623,99","0,00","0,00","0,00","0,00","623,99","0,00"
"14.01.2018","14:00","527,95","0,00","0,00","0,00","0,00","527,95","0,00"
"14.01.2018","15:00","385,03","0,00","0,00","0,00","0,00","385,03","0,00"
"14.01.2018","16:00","218,52","0,00","0,00","0,00","0,00","218,52","0,00"
"14.01.2018","17:00","85,33","0,00","0,00","0,00","0,00","85,33","0,00"
"14.01.2018","18:00","51,48","0,00","0,00","0,00","0,00","51,48","0,00"
"14.01.2018","19:00","45,78","0,00","0,00","0,00","0,00","45,78","0,00"
