"Tarih","Saat","Toplam (MWh)","Rüzgar (MWh)","Biyogaz (MWh)","Kanal Tipi (MWh)","Biyokütle (MWh)","Güneþ (MWh)","Diðer (MWh)"
"01.06.2020","00:00","40,80","3,46","16,53","4,29","15,17","0,47","0,90"
"01.06.2020","01:00","39,86","3,11","15,42","4,43","15,28","0,73","0,90"
"01.06.2020","02:00","39,35","2,43","15,43","4,11","15,42","1,05","0,91"
"01.06.2020","03:00","38,39","2,55","15,26","2,92","15,45","1,31","0,90"
"01.06.2020","04:00","38,75","2,76","15,39","2,79","15,18","1,72","0,90"
"01.06.2020","05:00","74,29","1,91","15,40","2,87","15,17","37,99","0,93"
"01.06.2020","06:00","400,65","2,20","15,48","2,97","15,17","362,92","1,90"
"01.06.2020","07:00","1.294,17","2,42","15,50","2,76","15,08","1.255,99","2,42"
"01.06.2020","08:00","2.402,24","1,88","15,35","2,75","15,45","2.363,73","3,08"
"01.06.2020","09:00","3.319,23","2,05","15,58","2,68","14,58","3.280,39","3,96"
"01.06.2020","10:00","3.830,21","5,08","15,68","2,83","14,00","3.788,40","4,22"
"01.06.2020","11:00","4.028,00","6,17","15,46","1,72","14,37","3.986,10","4,18"
"01.06.2020","12:00","3.936,83","3,70","15,40","2,25","14,78","3.897,18","3,51"
"01.06.2020","13:00","3.714,32","3,64","15,59","3,58","14,26","3.674,15","3,10"
"01.06.2020","14:00","3.319,95","1,73","15,18","2,91","14,42","3.282,57","3,14"
"01.06.2020","15:00","2.874,59","2,73","15,60","2,89","14,66","2.835,96","2,75"
"01.06.2020","16:00","2.171,30","2,74","15,49","4,27","15,08","2.131,31","2,42"
"01.06.2020","17:00","1.258,90","4,11","15,93","4,49","15,70","1.216,94","1,74"
"01.06.2020","18:00","551,72","4,50","16,64","4,43","15,73","508,88","1,54"
"01.06.2020","19:00","146,20","4,12","16,15","4,43","15,92","104,63","0,96"
"01.06.2020","20:00","43,44","3,38","16,97","4,37","15,69","2,02","1,00"
"01.06.2020","21:00","42,18","3,83","17,63","4,06","14,97","0,45","1,24"
"01.06.2020","22:00","38,54","2,43","16,16","3,72","14,92","0,45","0,87"
"01.06.2020","23:00","38,70","1,32","17,40","3,52","14,93","0,68","0,87"
"02.06.2020","00:00","39,69","2,30","17,57","3,36","14,92","0,65","0,88"
"02.06.2020","01:00","40,33","2,15","17,42","3,22","15,80","0,82","0,91"
"02.06.2020","02:00","39,76","1,75","17,57","3,22","15,42","0,89","0,91"
"02.06.2020","03:00","38,95","0,73","17,57","3,23","15,31","1,19","0,93"
"02.06.2020","04:00","39,02","0,64","17,55","3,01","15,28","1,61","0,93"
"02.06.2020","05:00","75,62","0,87","17,60","2,24","15,26","38,70","0,95"
"02.06.2020","06:00","420,70","0,48","17,58","2,58","15,11","383,44","1,51"
"02.06.2020","07:00","1.218,16","0,16","17,57","2,77","14,88","1.180,65","2,12"
"02.06.2020","08:00","2.314,87","0,41","17,57","2,72","14,82","2.276,35","3,01"
"02.06.2020","09:00","3.171,73","0,75","17,18","2,66","14,84","3.132,21","4,09"
"02.06.2020","10:00","3.676,11","1,83","17,71","2,47","15,49","3.632,83","5,78"
"02.06.2020","11:00","3.817,13","1,25","15,88","2,46","14,99","3.777,20","5,36"
"02.06.2020","12:00","3.793,00","1,18","15,18","2,46","15,75","3.751,70","6,73"
"02.06.2020","13:00","3.559,69","2,64","15,09","2,41","15,76","3.516,73","7,07"
"02.06.2020","14:00","3.354,68","2,16","15,48","3,34","14,98","3.313,23","5,49"
"02.06.2020","15:00","2.878,25","3,61","14,59","4,03","14,81","2.836,73","4,48"
"02.06.2020","16:00","2.214,08","1,90","15,09","3,98","15,32","2.174,36","3,44"
"02.06.2020","17:00","1.421,20","4,34","15,20","4,18","15,55","1.378,82","3,11"
"02.06.2020","18:00","638,19","2,70","15,63","4,29","16,34","596,85","2,38"
"02.06.2020","19:00","172,04","3,49","16,26","4,26","16,43","129,82","1,78"
"02.06.2020","20:00","44,28","3,36","16,75","4,20","15,80","2,74","1,42"
"02.06.2020","21:00","40,23","1,84","16,80","4,23","15,73","0,33","1,29"
"02.06.2020","22:00","38,69","2,05","16,68","4,16","14,87","0,35","0,58"
"02.06.2020","23:00","38,68","1,39","16,78","3,87","15,32","0,40","0,92"
"03.06.2020","00:00","37,42","1,12","16,05","3,72","15,08","0,53","0,92"
"03.06.2020","01:00","36,75","0,82","15,86","3,48","15,15","0,61","0,83"
"03.06.2020","02:00","36,59","0,69","15,32","3,33","15,26","1,06","0,93"
"03.06.2020","03:00","35,92","0,71","15,35","3,48","14,89","1,35","0,14"
"03.06.2020","04:00","37,51","1,30","15,01","3,43","14,88","2,02","0,87"
"03.06.2020","05:00","80,40","1,66","15,33","3,36","15,68","43,28","1,10"
"03.06.2020","06:00","404,79","1,23","16,28","2,93","15,04","367,30","2,01"
"03.06.2020","07:00","1.336,17","0,95","16,36","2,67","14,77","1.298,93","2,48"
"03.06.2020","08:00","2.578,45","0,82","16,72","2,72","15,20","2.540,11","2,88"
"03.06.2020","09:00","3.640,13","0,58","16,83","2,76","15,23","3.600,65","4,08"
"03.06.2020","10:00","4.205,11","1,34","17,53","2,80","15,01","4.164,08","4,35"
"03.06.2020","11:00","4.340,63","2,56","17,57","2,92","14,38","4.298,86","4,35"
"03.06.2020","12:00","4.317,56","1,94","17,35","2,91","15,23","4.276,69","3,44"
"03.06.2020","13:00","4.156,25","1,98","15,75","3,06","15,50","4.116,09","3,85"
"03.06.2020","14:00","3.838,76","3,19","16,17","3,71","14,33","3.797,81","3,55"
"03.06.2020","15:00","3.326,83","4,40","16,73","3,94","13,76","3.284,80","3,20"
"03.06.2020","16:00","2.539,94","5,26","15,95","3,98","10,91","2.500,39","3,45"
"03.06.2020","17:00","1.578,64","7,71","17,02","3,82","13,06","1.534,09","2,94"
"03.06.2020","18:00","700,64","7,38","17,26","4,16","14,60","655,10","2,14"
"03.06.2020","19:00","181,13","6,72","17,21","4,18","14,88","136,62","1,52"
"03.06.2020","20:00","45,78","5,62","17,23","3,60","14,39","3,56","1,39"
"03.06.2020","21:00","43,96","5,66","17,14","4,13","15,23","0,47","1,33"
"03.06.2020","22:00","40,38","3,88","16,64","3,98","14,81","0,47","0,61"
"03.06.2020","23:00","41,17","3,90","16,08","3,98","15,77","0,51","0,93"
"04.06.2020","00:00","40,95","3,80","16,28","4,00","15,56","0,44","0,88"
"04.06.2020","01:00","39,50","3,64","15,53","3,20","16,05","0,68","0,39"
"04.06.2020","02:00","42,44","4,58","17,09","2,44","16,29","1,07","0,98"
"04.06.2020","03:00","44,61","6,09","17,14","2,79","16,29","1,36","0,95"
"04.06.2020","04:00","44,41","5,35","17,11","2,76","16,23","2,01","0,95"
"04.06.2020","05:00","79,38","6,86","16,87","2,73","14,87","37,32","0,72"
"04.06.2020","06:00","391,41","6,66","16,72","2,85","14,83","348,56","1,79"
"04.06.2020","07:00","1.271,20","5,18","15,71","3,07","14,63","1.230,04","2,58"
"04.06.2020","08:00","2.670,76","4,36","17,04","3,00","14,56","2.628,82","2,99"
"04.06.2020","09:00","3.749,87","4,33","17,29","2,88","14,95","3.705,69","4,72"
"04.06.2020","10:00","4.405,45","3,82","17,25","2,85","14,57","4.361,75","5,21"
"04.06.2020","11:00","4.654,93","4,66","17,11","3,64","14,31","4.610,44","4,78"
"04.06.2020","12:00","4.676,59","6,48","17,11","3,87","14,17","4.630,11","4,84"
"04.06.2020","13:00","4.571,95","8,13","16,67","3,89","13,67","4.524,06","5,53"
"04.06.2020","14:00","4.365,69","9,82","16,25","3,99","14,64","4.315,82","5,18"
"04.06.2020","15:00","3.859,20","9,55","16,73","4,25","15,15","3.808,84","4,67"
"04.06.2020","16:00","2.994,00","10,82","17,05","4,61","15,37","2.943,06","3,09"
"04.06.2020","17:00","1.896,74","10,09","15,69","5,17","15,22","1.847,63","2,94"
"04.06.2020","18:00","790,50","10,46","15,72","4,59","15,37","742,15","2,20"
"04.06.2020","19:00","184,60","8,71","15,37","4,32","15,40","140,01","0,79"
"04.06.2020","20:00","46,18","7,86","15,70","4,23","15,28","2,64","0,46"
"04.06.2020","21:00","44,06","8,25","15,74","4,08","14,44","0,35","1,20"
"04.06.2020","22:00","44,13","8,10","15,73","4,21","14,74","0,46","0,89"
"04.06.2020","23:00","46,27","9,74","15,58","4,36","15,36","0,38","0,86"
"05.06.2020","00:00","46,42","9,68","15,73","4,43","15,25","0,47","0,87"
"05.06.2020","01:00","45,45","8,85","14,93","4,23","15,85","0,73","0,86"
"05.06.2020","02:00","45,78","8,28","15,77","4,11","15,88","1,05","0,69"
"05.06.2020","03:00","45,59","8,58","15,76","3,98","15,89","1,38","0,00"
"05.06.2020","04:00","46,78","9,56","15,77","3,54","15,70","2,07","0,14"
"05.06.2020","05:00","86,74","10,99","15,74","3,35","14,55","41,27","0,85"
"05.06.2020","06:00","431,10","12,91","15,67","2,76","14,74","383,11","1,91"
"05.06.2020","07:00","1.482,89","12,98","15,27","2,76","14,87","1.434,42","2,58"
"05.06.2020","08:00","2.895,59","11,39","15,60","2,97","14,21","2.848,04","3,37"
"05.06.2020","09:00","4.016,23","10,79","17,05","3,12","14,66","3.966,69","3,93"
"05.06.2020","10:00","4.783,64","10,38","16,64","3,13","13,55","4.735,19","4,76"
"05.06.2020","11:00","5.188,74","11,24","17,02","3,18","13,32","5.139,01","4,97"
"05.06.2020","12:00","5.308,12","11,83","17,12","3,01","12,91","5.258,04","5,20"
"05.06.2020","13:00","5.217,04","12,77","16,70","3,72","14,90","5.164,01","4,94"
"05.06.2020","14:00","4.947,98","15,70","16,23","4,03","14,95","4.892,28","4,79"
"05.06.2020","15:00","4.294,29","15,57","15,86","4,40","12,87","4.241,81","3,78"
"05.06.2020","16:00","3.319,63","15,07","16,55","4,43","12,87","3.267,01","3,70"
"05.06.2020","17:00","2.049,44","13,35","16,99","4,62","14,12","1.997,41","2,96"
"05.06.2020","18:00","792,58","9,83","16,83","4,82","14,52","744,41","2,18"
"05.06.2020","19:00","180,36","5,85","16,79","4,79","15,26","136,12","1,55"
"05.06.2020","20:00","46,62","5,34","16,87","4,78","15,35","3,11","1,17"
"05.06.2020","21:00","42,90","4,15","17,05","4,87","15,17","0,47","1,20"
"05.06.2020","22:00","42,91","4,06","17,08","4,87","15,55","0,49","0,87"
"05.06.2020","23:00","41,54","3,34","17,18","4,81","15,43","0,52","0,25"
"06.06.2020","00:00","42,21","3,82","17,18","4,69","15,31","0,59","0,61"
"06.06.2020","01:00","41,14","4,02","16,62","3,83","14,94","0,88","0,86"
"06.06.2020","02:00","39,97","3,77","15,54","3,49","15,15","1,16","0,86"
"06.06.2020","03:00","40,16","3,61","15,25","3,70","15,38","1,36","0,86"
"06.06.2020","04:00","43,24","5,11","15,81","3,76","16,03","1,66","0,86"
"06.06.2020","05:00","80,12","4,00","15,82","3,72","15,99","39,70","0,88"
"06.06.2020","06:00","422,29","2,83","15,70","3,22","15,18","383,53","1,83"
"06.06.2020","07:00","1.416,93","2,72","14,86","3,16","15,17","1.379,12","1,91"
"06.06.2020","08:00","2.766,16","2,08","15,33","3,01","15,02","2.727,81","2,91"
"06.06.2020","09:00","3.843,03","2,13","14,92","3,06","13,70","3.805,23","3,97"
"06.06.2020","10:00","4.603,09","3,33","14,71","3,09","13,38","4.563,76","4,81"
"06.06.2020","11:00","5.009,32","3,26","15,46","3,22","14,07","4.968,07","5,23"
"06.06.2020","12:00","5.067,06","4,38","15,73","4,23","14,86","5.022,30","5,56"
"06.06.2020","13:00","4.964,18","5,43","15,71","4,37","14,26","4.918,96","5,46"
"06.06.2020","14:00","4.640,16","5,60","15,31","4,29","13,35","4.596,95","4,67"
"06.06.2020","15:00","3.977,15","4,97","15,33","4,48","14,01","3.933,89","4,47"
"06.06.2020","16:00","3.021,83","4,34","13,98","4,49","13,91","2.981,70","3,40"
"06.06.2020","17:00","1.853,10","3,53","15,21","4,68","13,92","1.813,09","2,66"
"06.06.2020","18:00","747,17","3,03","15,54","4,60","14,13","708,22","1,65"
"06.06.2020","19:00","197,79","4,24","14,78","4,29","13,79","159,22","1,47"
"06.06.2020","20:00","45,38","6,01","16,01","4,21","14,53","3,47","1,15"
"06.06.2020","21:00","43,99","5,70","17,15","4,36","15,27","0,33","1,18"
"06.06.2020","22:00","44,91","6,10","17,17","4,66","15,76","0,35","0,86"
"06.06.2020","23:00","44,90","5,85","17,19","4,77","15,82","0,40","0,86"
"07.06.2020","00:00","43,98","4,36","17,18","4,79","15,70","1,08","0,87"
"07.06.2020","01:00","43,89","4,35","17,19","4,44","15,81","1,52","0,59"
"07.06.2020","02:00","43,32","3,88","17,19","3,89","15,59","1,99","0,78"
"07.06.2020","03:00","42,77","3,98","17,20","3,57","15,07","2,08","0,87"
"07.06.2020","04:00","43,72","4,43","17,18","3,66","14,75","2,83","0,87"
"07.06.2020","05:00","84,49","4,72","16,73","3,78","13,28","45,11","0,88"
"07.06.2020","06:00","452,63","4,90","16,89","3,05","13,24","412,89","1,66"
"07.06.2020","07:00","1.450,21","3,03","17,07","3,03","13,90","1.410,69","2,49"
"07.06.2020","08:00","2.762,22","2,60","15,17","3,10","14,07","2.723,85","3,41"
"07.06.2020","09:00","3.921,92","3,66","15,76","3,31","13,24","3.881,36","4,59"
"07.06.2020","10:00","4.705,66","4,54","16,25","4,50","14,96","4.660,63","4,78"
"07.06.2020","11:00","5.124,18","4,99","16,78","4,51","15,51","5.076,85","5,54"
"07.06.2020","12:00","5.281,73","7,13","15,53","4,46","13,73","5.235,05","5,83"
"07.06.2020","13:00","5.196,05","7,58","15,32","4,74","13,37","5.149,22","5,82"
"07.06.2020","14:00","4.845,97","8,46","14,95","4,93","13,40","4.798,48","5,75"
"07.06.2020","15:00","4.149,71","8,85","15,56","5,11","13,72","4.101,22","5,25"
"07.06.2020","16:00","3.140,92","9,86","15,54","4,96","15,98","3.090,78","3,80"
"07.06.2020","17:00","1.920,33","8,21","15,24","4,62","16,10","1.873,35","2,81"
"07.06.2020","18:00","775,12","7,58","15,06","4,72","16,22","730,04","1,49"
"07.06.2020","19:00","195,01","6,92","15,68","4,82","15,89","150,87","0,84"
"07.06.2020","20:00","46,80","5,65","15,52","5,00","15,38","4,06","1,18"
"07.06.2020","21:00","41,96","5,21","14,88","4,93","15,53","0,30","1,10"
"07.06.2020","22:00","40,54","3,63","15,79","4,34","15,45","0,45","0,88"
"07.06.2020","23:00","39,25","2,46","15,83","4,05","15,32","0,73","0,86"
"08.06.2020","00:00","37,35","0,89","15,83","3,97","14,70","1,09","0,86"
"08.06.2020","01:00","37,62","0,89","15,78","3,85","14,80","1,44","0,86"
"08.06.2020","02:00","38,38","0,92","15,83","3,91","15,24","1,62","0,86"
"08.06.2020","03:00","39,56","1,27","15,80","3,80","15,79","2,04","0,86"
"08.06.2020","04:00","40,05","1,49","15,83","3,61","15,62","2,65","0,86"
"08.06.2020","05:00","83,98","1,84","15,82","2,94","15,49","47,54","0,34"
"08.06.2020","06:00","389,06","1,71","14,61","2,72","15,43","353,55","1,03"
"08.06.2020","07:00","1.359,62","1,62","16,73","2,73","15,42","1.320,60","2,51"
"08.06.2020","08:00","2.512,99","1,03","16,73","2,72","15,46","2.473,52","3,53"
"08.06.2020","09:00","3.580,27","0,86","16,57","3,24","15,67","3.539,50","4,43"
"08.06.2020","10:00","4.334,10","0,77","16,78","3,23","15,11","4.293,45","4,77"
"08.06.2020","11:00","4.745,23","0,59","16,08","3,74","14,20","4.705,40","5,21"
"08.06.2020","12:00","4.819,68","0,79","16,79","3,12","14,85","4.778,67","5,47"
"08.06.2020","13:00","4.602,76","1,40","14,18","4,52","12,98","4.563,89","5,78"
"08.06.2020","14:00","4.186,44","2,53","15,11","4,89","13,62","4.145,02","5,26"
"08.06.2020","15:00","3.529,41","3,52","17,14","5,01","12,94","3.485,98","4,81"
"08.06.2020","16:00","2.620,92","3,48","16,74","4,45","13,11","2.579,05","4,09"
"08.06.2020","17:00","1.667,29","1,75","16,70","4,81","15,02","1.625,99","3,02"
"08.06.2020","18:00","737,66","3,18","17,16","5,14","15,14","694,66","2,39"
"08.06.2020","19:00","189,52","2,21","17,20","5,03","15,76","148,41","0,91"
"08.06.2020","20:00","44,90","3,63","15,45","5,04","16,25","3,46","1,07"
"08.06.2020","21:00","42,72","3,02","17,21","4,90","16,08","0,24","1,26"
"08.06.2020","22:00","40,56","1,41","17,12","4,74","16,02","0,40","0,86"
"08.06.2020","23:00","46,22","2,51","17,08","4,59","15,70","5,49","0,85"
"09.06.2020","00:00","39,79","2,97","15,22","4,64","15,14","0,97","0,85"
"09.06.2020","01:00","40,14","2,63","15,86","4,71","15,35","1,35","0,24"
"09.06.2020","02:00","40,04","2,04","15,83","4,63","15,51","1,74","0,29"
"09.06.2020","03:00","41,04","2,19","15,84","4,55","15,50","2,10","0,86"
"09.06.2020","04:00","39,84","1,24","15,84","3,65","15,58","2,66","0,86"
"09.06.2020","05:00","79,96","1,18","15,45","2,79","15,64","44,02","0,88"
"09.06.2020","06:00","400,47","1,31","15,61","1,74","16,14","363,74","1,94"
"09.06.2020","07:00","1.266,09","2,13","14,07","3,00","16,06","1.228,33","2,50"
"09.06.2020","08:00","2.500,55","1,44","14,05","3,63","16,05","2.462,60","2,78"
"09.06.2020","09:00","3.719,72","0,92","15,81","3,76","15,15","3.679,05","5,04"
"09.06.2020","10:00","4.441,57","0,41","15,83","3,85","15,15","4.401,19","5,14"
"09.06.2020","11:00","4.832,88","0,72","15,43","2,45","14,18","4.794,53","5,56"
"09.06.2020","12:00","4.898,13","1,11","15,14","2,29","14,33","4.859,99","5,26"
"09.06.2020","13:00","4.654,73","1,88","15,23","3,03","12,34","4.618,59","3,66"
"09.06.2020","14:00","4.152,89","3,13","15,29","4,29","14,47","4.111,75","3,96"
"09.06.2020","15:00","3.419,38","3,47","14,41","4,26","12,67","3.380,16","4,41"
"09.06.2020","16:00","2.508,34","4,31","15,27","4,53","12,69","2.467,71","3,83"
"09.06.2020","17:00","1.522,22","8,97","16,12","4,32","14,75","1.475,15","2,90"
"09.06.2020","18:00","667,12","10,38","16,59","3,37","15,70","618,82","2,26"
"09.06.2020","19:00","198,61","8,61","16,76","4,41","15,21","151,96","1,67"
"09.06.2020","20:00","50,44","7,99","17,17","4,50","14,73","4,87","1,17"
"09.06.2020","21:00","44,75","6,93","17,22","4,56","14,91","0,31","0,82"
"09.06.2020","22:00","42,47","5,60","17,20","4,44","14,51","0,46","0,26"
"09.06.2020","23:00","42,65","5,12","17,22","4,47","14,29","0,70","0,86"
"10.06.2020","00:00","42,63","4,42","17,21","4,21","15,11","0,82","0,85"
"10.06.2020","01:00","42,33","3,78","17,23","4,18","14,97","1,31","0,85"
"10.06.2020","02:00","41,11","2,42","17,21","4,16","14,74","1,74","0,85"
"10.06.2020","03:00","41,73","2,45","17,07","4,11","15,24","2,01","0,85"
"10.06.2020","04:00","42,83","3,40","17,23","4,21","15,18","2,68","0,14"
"10.06.2020","05:00","89,23","4,38","15,74","4,02","15,14","49,55","0,40"
"10.06.2020","06:00","443,80","5,39","15,51","3,54","15,69","401,61","2,05"
"10.06.2020","07:00","1.303,42","5,48","15,13","3,39","15,63","1.261,20","2,59"
"10.06.2020","08:00","2.474,28","3,70","12,84","3,25","14,87","2.436,36","3,26"
"10.06.2020","09:00","3.556,83","2,38","14,88","3,73","13,98","3.517,32","4,53"
"10.06.2020","10:00","4.291,62","2,53","15,86","3,90","12,79","4.250,78","5,75"
"10.06.2020","11:00","4.781,70","2,59","14,83","3,89","12,74","4.742,69","4,96"
"10.06.2020","12:00","4.800,87","3,35","15,87","3,92","14,24","4.757,18","6,30"
"10.06.2020","13:00","4.486,38","4,49","15,87","3,80","13,83","4.442,13","6,25"
"10.06.2020","14:00","3.859,85","6,26","15,82","3,76","14,29","3.814,18","5,53"
"10.06.2020","15:00","3.218,38","6,21","15,65","3,95","14,06","3.173,67","4,83"
"10.06.2020","16:00","2.423,22","9,40","15,84","4,33","14,42","2.375,45","3,77"
"10.06.2020","17:00","1.464,27","10,56","15,56","4,39","15,03","1.416,39","2,34"
"10.06.2020","18:00","628,09","7,00","14,82","4,25","15,08","584,78","2,16"
"10.06.2020","19:00","166,43","5,32","14,86","4,32","15,11","125,27","1,55"
"10.06.2020","20:00","45,60","5,44","16,19","4,14","15,22","3,55","1,07"
"10.06.2020","21:00","44,64","7,83","17,03","4,00","14,52","0,22","1,04"
"10.06.2020","22:00","38,87","3,29","15,74","3,01","15,60","0,37","0,85"
"10.06.2020","23:00","38,21","2,26","15,27","3,70","15,70","0,58","0,69"
"11.06.2020","00:00","39,36","4,09","14,96","3,97","15,53","0,82","0,00"
"11.06.2020","01:00","39,23","3,62","14,79","3,76","15,31","1,10","0,65"
"11.06.2020","02:00","40,61","4,02","17,28","3,50","13,61","1,35","0,86"
"11.06.2020","03:00","40,07","4,13","17,31","3,52","12,99","1,25","0,87"
"11.06.2020","04:00","41,48","5,32","17,11","3,43","13,43","1,33","0,86"
"11.06.2020","05:00","82,36","4,75","16,91","3,47","13,35","42,98","0,90"
"11.06.2020","06:00","454,06","3,51","15,97","3,75","14,17","414,73","1,92"
"11.06.2020","07:00","1.296,96","1,85","16,66","3,82","14,18","1.258,25","2,20"
"11.06.2020","08:00","2.478,57","0,83","17,12","3,87","13,39","2.439,54","3,83"
"11.06.2020","09:00","3.563,05","1,39","15,51","3,48","13,70","3.524,01","4,96"
"11.06.2020","10:00","4.247,21","2,16","14,17","3,63","12,71","4.209,44","5,09"
"11.06.2020","11:00","4.575,45","3,92","14,89","3,97","13,25","4.534,24","5,17"
"11.06.2020","12:00","4.529,78","4,92","14,39","4,28","13,48","4.487,32","5,39"
"11.06.2020","13:00","4.166,23","5,45","13,40","4,09","13,52","4.124,77","5,00"
"11.06.2020","14:00","3.640,84","5,60","13,98","4,02","14,79","3.598,52","3,93"
"11.06.2020","15:00","2.941,83","5,89","12,62","4,14","15,33","2.899,87","3,98"
"11.06.2020","16:00","2.231,50","7,36","15,17","4,37","15,12","2.185,93","3,54"
"11.06.2020","17:00","1.402,40","7,69","14,55","4,38","15,20","1.357,75","2,83"
"11.06.2020","18:00","634,43","8,47","15,65","4,32","15,13","588,92","1,94"
"11.06.2020","19:00","172,44","4,97","15,11","4,59","15,32","131,72","0,73"
"11.06.2020","20:00","47,02","6,90","15,53","4,67","15,45","3,38","1,09"
"11.06.2020","21:00","45,93","8,75","15,62","4,59","15,49","0,44","1,04"
"11.06.2020","22:00","42,44","6,33","15,86","4,25","14,61","0,53","0,86"
"11.06.2020","23:00","46,47","9,49","15,88","4,00","15,53","0,71","0,86"
"12.06.2020","00:00","46,27","9,71","15,78","3,69","15,47","0,77","0,85"
"12.06.2020","01:00","45,60","10,26","14,67","3,84","15,73","1,09","0,00"
"12.06.2020","02:00","48,24","10,70","15,63","3,77","16,12","1,40","0,62"
"12.06.2020","03:00","44,88","7,73","15,86","3,56","16,02","0,83","0,88"
"12.06.2020","04:00","42,98","5,62","15,86","3,45","15,39","1,79","0,86"
"12.06.2020","05:00","81,35","5,62","15,61","2,69","14,97","41,58","0,90"
"12.06.2020","06:00","424,28","4,19","15,17","2,76","15,40","385,16","1,60"
"12.06.2020","07:00","1.308,58","4,09","16,50","3,05","14,92","1.268,50","1,51"
"12.06.2020","08:00","2.488,88","4,27","17,16","3,61","15,08","2.446,14","2,63"
"12.06.2020","09:00","3.453,73","4,30","16,47","3,41","14,80","3.410,63","4,12"
"12.06.2020","10:00","4.093,07","5,87","17,07","3,38","14,42","4.047,73","4,60"
"12.06.2020","11:00","4.244,99","7,37","16,75","3,59","15,20","4.197,09","5,00"
"12.06.2020","12:00","4.067,65","8,08","16,83","3,69","15,84","4.018,14","5,07"
"12.06.2020","13:00","3.750,41","10,33","16,45","3,98","13,96","3.700,67","5,02"
"12.06.2020","14:00","3.301,76","11,85","16,10","4,21","9,98","3.255,77","3,85"
"12.06.2020","15:00","2.644,31","10,11","16,50","3,25","10,57","2.600,02","3,87"
"12.06.2020","16:00","1.967,34","9,20","16,73","4,36","13,07","1.920,89","3,10"
"12.06.2020","17:00","1.207,42","10,28","16,32","4,88","15,47","1.158,06","2,43"
"12.06.2020","18:00","541,94","10,20","16,68","4,71","15,62","493,13","1,60"
"12.06.2020","19:00","167,33","8,54","15,64","4,60","15,80","122,00","0,75"
"12.06.2020","20:00","48,79","7,05","16,65","4,79","15,92","3,15","1,22"
"12.06.2020","21:00","45,37","6,66","17,07","4,70","15,63","0,20","1,12"
"12.06.2020","22:00","44,08","5,63","17,23","4,45","15,53","0,37","0,86"
"12.06.2020","23:00","41,83","3,72","16,85","3,91","15,90","0,59","0,86"
"13.06.2020","00:00","41,48","4,58","15,86","3,55","15,85","0,79","0,87"
"13.06.2020","01:00","40,48","4,02","15,82","3,35","15,98","0,86","0,45"
"13.06.2020","02:00","39,58","3,46","15,68","3,35","16,25","0,82","0,01"
"13.06.2020","03:00","40,05","3,27","15,77","3,42","16,02","0,72","0,85"
"13.06.2020","04:00","40,44","2,97","15,67","3,33","16,02","1,60","0,87"
"13.06.2020","05:00","77,77","2,31","15,75","3,40","15,86","39,57","0,88"
"13.06.2020","06:00","401,36","2,36","15,80","3,26","15,94","362,20","1,80"
"13.06.2020","07:00","1.185,25","1,93","15,76","3,45","15,25","1.146,39","2,47"
"13.06.2020","08:00","2.260,00","0,90","15,58","3,52","14,96","2.222,82","2,22"
"13.06.2020","09:00","3.106,18","0,77","15,79","3,68","14,29","3.068,47","3,18"
"13.06.2020","10:00","3.617,92","1,01","15,81","4,13","13,97","3.579,09","3,91"
"13.06.2020","11:00","3.707,39","0,69","15,08","4,17","14,96","3.668,44","4,04"
"13.06.2020","12:00","3.622,77","0,99","15,49","4,21","15,78","3.582,10","4,20"
"13.06.2020","13:00","3.429,08","2,80","15,79","4,00","14,89","3.387,75","3,85"
"13.06.2020","14:00","3.310,39","3,01","14,58","3,93","13,56","3.272,23","3,07"
"13.06.2020","15:00","2.880,34","2,87","14,57","3,72","13,21","2.843,35","2,61"
"13.06.2020","16:00","2.231,25","3,78","14,29","3,47","14,63","2.192,35","2,73"
"13.06.2020","17:00","1.477,78","3,21","14,39","4,25","15,00","1.438,38","2,55"
"13.06.2020","18:00","662,12","2,70","13,54","4,13","15,21","624,57","1,98"
"13.06.2020","19:00","178,68","2,56","14,06","4,02","16,12","140,41","1,52"
"13.06.2020","20:00","46,16","5,39","15,86","3,89","15,80","4,02","1,21"
"13.06.2020","21:00","51,21","7,52","16,95","3,96","15,73","5,76","1,30"
"13.06.2020","22:00","42,23","4,19","16,97","4,29","15,86","0,39","0,53"
"13.06.2020","23:00","39,98","2,84","17,14","3,92","15,57","0,50","0,00"
"14.06.2020","00:00","40,44","3,02","17,03","3,61","15,67","0,43","0,68"
"14.06.2020","01:00","41,64","3,53","16,92","3,71","15,88","0,72","0,87"
"14.06.2020","02:00","42,26","3,95","17,18","3,36","15,83","1,07","0,87"
"14.06.2020","03:00","40,88","3,85","16,85","3,38","15,63","1,16","0,00"
"14.06.2020","04:00","41,92","4,98","15,83","3,37","15,90","1,63","0,22"
"14.06.2020","05:00","83,59","7,25","15,45","3,53","15,12","41,34","0,90"
"14.06.2020","06:00","421,30","5,53","14,83","3,46","15,39","380,54","1,54"
"14.06.2020","07:00","1.214,72","4,54","15,95","3,12","15,64","1.172,91","2,56"
"14.06.2020","08:00","2.236,71","3,42","16,90","3,39","14,30","2.195,52","3,18"
"14.06.2020","09:00","3.190,64","2,39","15,57","3,53","15,39","3.149,94","3,81"
"14.06.2020","10:00","3.886,36","2,84","15,13","3,75","15,22","3.845,93","3,49"
"14.06.2020","11:00","4.134,97","3,32","14,11","3,93","15,55","4.093,18","4,87"
