"Tarih","Saat","Toplam (MWh)","Rüzgar (MWh)","Biyogaz (MWh)","Kanal Tipi (MWh)","Biyokütle (MWh)","Güneþ (MWh)","Diðer (MWh)"
"22.02.2019","02:00","37,42","2,04","15,78","5,28","14,30","0,02","0,00"
"22.02.2019","03:00","36,91","1,30","16,26","5,27","14,06","0,02","0,00"
"22.02.2019","04:00","36,74","0,81","16,30","5,35","14,24","0,03","0,00"
"22.02.2019","05:00","36,55","0,59","16,33","5,07","14,29","0,27","0,00"
"22.02.2019","06:00","43,45","0,33","16,38","4,98","14,27","7,46","0,03"
"22.02.2019","07:00","199,48","0,29","16,07","5,13","13,63","164,12","0,24"
"22.02.2019","08:00","989,22","0,43","15,14","5,31","13,58","954,11","0,65"
"22.02.2019","09:00","2.148,20","0,52","16,14","5,18","13,47","2.112,00","0,90"
"22.02.2019","10:00","3.093,91","0,69","16,02","5,07","12,34","3.058,51","1,29"
"22.02.2019","11:00","3.629,83","1,59","16,03","5,09","12,90","3.592,92","1,31"
"22.02.2019","12:00","3.643,80","2,94","16,35","4,93","13,42","3.604,74","1,42"
"22.02.2019","13:00","3.303,69","2,16","16,43","5,05","12,73","3.266,18","1,14"
"22.02.2019","14:00","2.877,16","1,89","15,79","5,08","9,20","2.844,12","1,08"
"22.02.2019","15:00","2.281,79","2,62","15,40","5,23","11,60","2.245,94","1,01"
"22.02.2019","16:00","1.463,12","2,53","15,62","5,41","13,69","1.425,26","0,61"
"22.02.2019","17:00","529,92","4,07","16,45","5,51","14,35","489,45","0,08"
"22.02.2019","18:00","88,08","4,70","16,95","5,47","14,27","46,66","0,02"
"22.02.2019","19:00","42,47","3,69","17,26","5,14","14,21","2,17","0,00"
"22.02.2019","20:00","41,13","4,14","17,14","4,95","14,15","0,73","0,02"
"22.02.2019","21:00","41,12","4,86","16,77","5,08","14,31","0,03","0,06"
"22.02.2019","22:00","44,45","7,83","16,87","5,41","14,30","0,02","0,03"
"22.02.2019","23:00","47,32","11,87","15,42","5,36","14,13","0,02","0,52"
"23.02.2019","00:00","49,27","13,57","15,48","5,33","13,74","0,01","1,14"
"23.02.2019","01:00","52,13","15,90","15,51","5,25","14,00","0,01","1,46"
"23.02.2019","02:00","55,49","18,72","16,21","5,16","13,84","0,01","1,55"
"23.02.2019","03:00","60,01","22,81","16,92","5,05","13,77","0,00","1,46"
"23.02.2019","04:00","60,98","23,77","16,92","5,06","13,69","0,01","1,52"
"23.02.2019","05:00","62,12","24,32","16,96","4,94","14,22","0,25","1,42"
"23.02.2019","06:00","68,12","25,89","16,95","4,91","14,26","4,67","1,45"
"23.02.2019","07:00","147,84","25,76","16,94","4,87","13,62","84,80","1,85"
"23.02.2019","08:00","596,48","25,93","16,70","4,57","13,62","533,06","2,60"
"23.02.2019","09:00","1.290,43","23,90","16,21","4,88","14,07","1.228,64","2,73"
"23.02.2019","10:00","1.791,93","23,55","16,90","4,95","13,31","1.730,30","2,92"
"23.02.2019","11:00","2.077,02","24,13","16,32","4,76","12,81","2.016,36","2,64"
"23.02.2019","12:00","2.118,17","23,54","16,75","4,50","12,77","2.058,11","2,51"
"23.02.2019","13:00","1.978,52","22,44","16,93","4,85","14,02","1.917,91","2,37"
"23.02.2019","14:00","1.751,84","22,37","16,93","5,17","13,47","1.691,92","1,99"
"23.02.2019","15:00","1.362,51","21,70","16,58","5,12","13,21","1.304,04","1,86"
"23.02.2019","16:00","832,62","20,68","17,08","5,51","13,70","774,03","1,62"
"23.02.2019","17:00","333,39","19,91","17,17","5,46","13,57","275,87","1,40"
"23.02.2019","18:00","76,08","20,99","16,76","5,46","13,16","18,37","1,34"
"23.02.2019","19:00","59,55","22,63","16,60","5,35","13,04","0,51","1,41"
"23.02.2019","20:00","57,48","21,81","16,88","5,32","12,13","0,02","1,33"
"23.02.2019","21:00","58,05","21,66","15,66","5,23","12,65","1,53","1,33"
"23.02.2019","22:00","57,28","22,46","15,63","5,33","12,49","0,01","1,36"
"23.02.2019","23:00","57,26","22,85","15,32","5,46","12,29","0,01","1,34"
"24.02.2019","00:00","55,74","21,37","15,62","5,33","12,10","0,01","1,31"
"24.02.2019","01:00","58,12","22,72","15,42","5,24","13,40","0,01","1,33"
"24.02.2019","02:00","61,20","25,40","15,31","5,04","14,07","0,00","1,37"
"24.02.2019","03:00","61,36","25,42","15,74","4,92","13,85","0,02","1,41"
"24.02.2019","04:00","61,77","25,06","16,95","4,46","13,86","0,01","1,41"
"24.02.2019","05:00","62,66","25,64","17,04","4,54","13,89","0,14","1,41"
"24.02.2019","06:00","69,14","25,18","17,07","4,57","13,49","7,33","1,50"
"24.02.2019","07:00","207,59","24,84","16,74","4,84","12,87","146,58","1,72"
"24.02.2019","08:00","804,59","23,72","15,14","4,74","13,41","745,51","2,06"
"24.02.2019","09:00","1.555,59","23,49","14,61","4,71","14,02","1.496,54","2,23"
"24.02.2019","10:00","2.192,88","23,82","15,57","4,65","13,63","2.132,75","2,47"
"24.02.2019","11:00","2.612,31","23,81","14,48","4,93","13,37","2.553,15","2,58"
"24.02.2019","12:00","2.707,36","22,37","14,53","5,03","13,74","2.648,78","2,92"
"24.02.2019","13:00","2.510,29","23,34","15,24","5,40","13,12","2.450,35","2,84"
"24.02.2019","14:00","2.162,52","24,17","15,32","5,50","13,58","2.101,31","2,64"
"24.02.2019","15:00","1.642,05","23,14","15,09","5,28","13,93","1.581,80","2,81"
"24.02.2019","16:00","1.012,30","21,81","15,04","5,27","13,74","953,97","2,48"
"24.02.2019","17:00","384,01","21,73","14,92","5,21","14,21","325,98","1,96"
"24.02.2019","18:00","75,97","22,05","15,33","5,43","14,12","17,31","1,74"
"24.02.2019","19:00","59,95","22,44","15,44","5,53","13,89","0,81","1,84"
"24.02.2019","20:00","59,54","22,03","15,78","5,57","14,23","0,02","1,90"
"24.02.2019","21:00","58,60","21,30","15,58","5,55","14,17","0,01","2,00"
"24.02.2019","22:00","57,81","21,16","15,52","5,23","13,78","0,00","2,12"
"24.02.2019","23:00","57,89","20,74","15,48","5,12","14,04","0,31","2,20"
"25.02.2019","00:00","58,54","22,00","15,62","5,04","13,66","0,01","2,21"
"25.02.2019","01:00","58,61","21,63","15,73","5,24","13,76","0,00","2,24"
"25.02.2019","02:00","59,09","21,97","15,57","5,17","14,14","0,01","2,22"
"25.02.2019","03:00","57,98","21,28","14,96","5,33","14,11","0,00","2,30"
"25.02.2019","04:00","57,91","21,49","14,95","5,21","13,78","0,02","2,45"
"25.02.2019","05:00","57,40","21,02","15,18","5,13","13,81","0,22","2,04"
"25.02.2019","06:00","67,10","19,39","15,17","5,06","13,99","11,48","2,01"
"25.02.2019","07:00","237,26","19,14","14,20","5,13","13,68","183,36","1,76"
"25.02.2019","08:00","901,94","17,69","13,74","5,39","13,72","849,16","2,25"
"25.02.2019","09:00","1.719,41","15,54","13,80","5,28","13,49","1.668,56","2,75"
"25.02.2019","10:00","2.407,07","17,26","14,49","5,20","13,09","2.353,96","3,07"
"25.02.2019","11:00","2.941,35","17,61","14,34","5,56","13,22","2.887,42","3,20"
"25.02.2019","12:00","3.213,63","18,20","15,36","5,56","12,73","3.158,76","3,02"
"25.02.2019","13:00","3.194,51","21,47","15,43","5,41","12,92","3.136,79","2,50"
"25.02.2019","14:00","2.779,61","20,94","15,21","5,41","13,90","2.721,75","2,40"
"25.02.2019","15:00","2.134,18","22,41","16,08","5,37","13,33","2.074,92","2,07"
"25.02.2019","16:00","1.301,81","22,29","16,31","5,36","13,98","1.242,29","1,58"
"25.02.2019","17:00","463,80","23,43","16,33","5,31","14,02","403,79","0,91"
"25.02.2019","18:00","73,34","23,02","16,34","5,39","13,65","14,81","0,14"
"25.02.2019","19:00","59,38","23,19","16,41","5,48","14,00","0,26","0,05"
"25.02.2019","20:00","59,83","23,70","16,39","5,44","14,12","0,04","0,14"
"25.02.2019","21:00","59,02","22,85","16,37","5,55","14,18","0,06","0,02"
"25.02.2019","22:00","58,94","23,20","15,94","5,55","14,25","0,00","0,00"
"25.02.2019","23:00","60,19","22,53","16,15","5,36","13,99","2,16","0,00"
"26.02.2019","00:00","56,69","22,25","15,11","5,38","13,93","0,01","0,01"
"26.02.2019","01:00","54,76","21,33","13,95","5,28","14,12","0,04","0,03"
"26.02.2019","02:00","56,29","20,24","16,42","5,32","14,23","0,02","0,05"
"26.02.2019","03:00","55,72","19,93","16,41","5,31","13,89","0,04","0,13"
"26.02.2019","04:00","56,54","20,96","16,41","5,13","13,95","0,02","0,07"
"26.02.2019","05:00","55,86","20,07","16,38","4,99","14,27","0,15","0,00"
"26.02.2019","06:00","58,83","18,62","16,42","4,83","13,67","5,25","0,03"
"26.02.2019","07:00","145,47","17,05","16,41","5,11","13,30","93,47","0,14"
"26.02.2019","08:00","550,51","17,33","16,13","5,18","11,97","499,53","0,38"
"26.02.2019","09:00","1.114,00","16,25","15,27","5,44","13,46","1.063,22","0,36"
"26.02.2019","10:00","1.655,58","15,59","16,20","5,39","13,00","1.605,01","0,38"
"26.02.2019","11:00","1.892,35","13,79","16,64","5,39","13,64","1.842,32","0,56"
"26.02.2019","12:00","1.973,08","14,20","15,26","5,20","13,61","1.923,99","0,83"
"26.02.2019","13:00","1.916,94","11,58","15,31","5,04","13,32","1.870,84","0,84"
"26.02.2019","14:00","1.775,62","10,15","16,04","5,20","13,17","1.730,45","0,61"
"26.02.2019","15:00","1.396,12","8,05","16,45","5,37","13,15","1.352,63","0,47"
"26.02.2019","16:00","899,88","5,43","16,91","5,51","13,52","858,21","0,29"
"26.02.2019","17:00","363,95","5,00","17,49","5,50","13,66","322,21","0,10"
"26.02.2019","18:00","85,24","4,47","17,20","5,50","14,54","43,50","0,02"
"26.02.2019","19:00","42,96","4,50","17,13","5,44","14,44","1,44","0,02"
"26.02.2019","20:00","41,30","4,99","17,12","5,21","13,94","0,02","0,01"
"26.02.2019","21:00","42,15","6,00","16,41","5,20","14,51","0,01","0,01"
"26.02.2019","22:00","43,65","8,08","15,75","5,27","14,55","0,00","0,00"
"26.02.2019","23:00","47,39","10,23","15,73","5,27","13,96","2,20","0,00"
"27.02.2019","00:00","45,42","10,74","15,58","5,31","13,61","0,01","0,17"
"27.02.2019","01:00","46,94","10,34","16,96","5,36","14,19","0,02","0,07"
"27.02.2019","02:00","44,34","9,51","16,98","4,33","13,51","0,00","0,00"
"27.02.2019","03:00","45,18","9,09","17,08","4,86","14,14","0,00","0,00"
"27.02.2019","04:00","48,09","11,49","17,10","4,83","14,50","0,01","0,16"
"27.02.2019","05:00","47,90","12,05","17,03","5,04","13,38","0,27","0,12"
"27.02.2019","06:00","59,24","15,79","17,00","4,95","13,02","7,89","0,58"
"27.02.2019","07:00","154,09","17,49","16,62","5,36","13,44","100,80","0,38"
"27.02.2019","08:00","558,25","18,48","16,75","5,57","13,34","503,65","0,46"
"27.02.2019","09:00","1.124,80","17,87","16,80","5,37","13,48","1.070,19","1,08"
"27.02.2019","10:00","1.649,06","17,79","17,06","5,54","12,52","1.595,02","1,14"
"27.02.2019","11:00","1.917,77","19,34","17,08","5,47","13,24","1.860,94","1,70"
"27.02.2019","12:00","1.933,21","20,55","17,07","5,47","13,50","1.875,03","1,59"
"27.02.2019","13:00","1.753,41","22,13","16,64","5,44","13,63","1.694,09","1,48"
"27.02.2019","14:00","1.476,76","24,15","16,92","5,55","13,44","1.414,93","1,76"
"27.02.2019","15:00","1.166,84","25,55","17,12","5,40","13,88","1.103,62","1,27"
"27.02.2019","16:00","757,62","26,14","17,15","5,27","13,92","694,27","0,89"
"27.02.2019","17:00","304,15","24,81","16,69","5,13","14,24","242,89","0,39"
"27.02.2019","18:00","89,08","26,29","16,13","5,21","14,37","26,87","0,21"
"27.02.2019","19:00","62,26","25,45","16,07","5,48","13,98","1,10","0,17"
"27.02.2019","20:00","59,50","23,78","16,15","5,28","14,25","0,02","0,01"
"27.02.2019","21:00","58,79","21,92","17,02","5,28","13,96","0,53","0,07"
"27.02.2019","22:00","56,46","20,95","16,50","5,11","13,88","0,00","0,01"
"27.02.2019","23:00","55,34","19,56","16,78","5,07","13,58","0,34","0,00"
"28.02.2019","00:00","51,47","16,09","16,86","5,03","13,44","0,01","0,04"
"28.02.2019","01:00","50,00","14,17","16,92","5,16","13,71","0,03","0,01"
"28.02.2019","02:00","48,43","12,57","16,94","5,07","13,83","0,03","0,00"
"28.02.2019","03:00","46,98","10,89","16,85","5,15","14,07","0,02","0,00"
"28.02.2019","04:00","45,32","9,33","16,84","5,09","14,04","0,03","0,00"
"28.02.2019","05:00","47,01","7,88","16,71","4,71","13,70","4,01","0,00"
"28.02.2019","06:00","46,76","6,00","16,26","4,74","14,01","5,74","0,00"
"28.02.2019","07:00","131,62","5,82","16,95","4,98","13,41","90,42","0,04"
"28.02.2019","08:00","469,60","4,96","16,37","5,50","12,31","430,30","0,16"
"28.02.2019","09:00","1.063,97","3,31","16,09","5,59","11,09","1.027,64","0,24"
"28.02.2019","10:00","1.668,44","1,71","17,06","5,48","11,41","1.632,47","0,31"
"28.02.2019","11:00","2.161,42","1,67","16,89","5,56","11,58","2.125,07","0,65"
"28.02.2019","12:00","2.374,62","1,71","16,83","5,37","11,83","2.337,97","0,92"
"28.02.2019","13:00","2.474,46","1,81","15,87","5,31","11,57","2.439,21","0,69"
"28.02.2019","14:00","2.346,57","2,01","17,05","5,31","13,04","2.308,64","0,53"
"28.02.2019","15:00","2.082,94","2,73","17,03","5,97","12,92","2.043,76","0,54"
"28.02.2019","16:00","1.462,42","4,71","16,48","5,99","12,63","1.422,17","0,46"
"28.02.2019","17:00","645,92","5,79","16,99","6,15","12,92","603,72","0,36"
"28.02.2019","18:00","107,75","6,67","17,19","6,10","13,91","63,52","0,36"
"28.02.2019","19:00","49,77","8,67","17,14","5,93","13,87","3,26","0,88"
"28.02.2019","20:00","48,18","11,91","17,02","5,89","12,63","0,04","0,70"
"28.02.2019","21:00","51,86","14,73","17,13","5,93","13,20","0,01","0,85"
"28.02.2019","22:00","58,16","20,53","16,59","6,18","13,93","0,00","0,93"
"28.02.2019","23:00","59,85","22,76","16,54","6,07","14,06","0,07","0,34"
"01.03.2019","00:00","59,21","24,93","16,78","6,06","11,05","0,01","0,38"
"01.03.2019","01:00","61,86","25,17","16,91","5,90","13,81","0,02","0,06"
"01.03.2019","02:00","62,93","26,35","16,99","5,84","13,73","0,02","0,00"
"01.03.2019","03:00","63,35","27,06","17,00","5,72","13,54","0,02","0,01"
"01.03.2019","04:00","62,68","26,45","17,04","5,42","13,74","0,02","0,00"
"01.03.2019","05:00","60,67","24,73","17,08","5,25","13,28","0,32","0,01"
"01.03.2019","06:00","79,34","24,25","16,92","5,35","13,87","18,70","0,25"
"01.03.2019","07:00","366,67","24,24","16,67","5,59","13,93","304,58","1,66"
"01.03.2019","08:00","1.400,74","21,14","17,06","5,61","12,95","1.339,55","4,43"
"01.03.2019","09:00","2.684,82","19,61","16,76","5,02","13,34","2.622,20","7,89"
"01.03.2019","10:00","3.699,07","20,54","16,11","5,93","13,56","3.632,03","10,90"
"01.03.2019","11:00","4.359,26","22,78","15,84","6,10","13,11","4.287,38","14,04"
"01.03.2019","12:00","4.593,74","23,31","15,60","5,61","13,85","4.520,35","15,03"
"01.03.2019","13:00","4.574,58","23,74","16,95","5,98","13,77","4.499,78","14,36"
"01.03.2019","14:00","4.254,31","23,49","17,47","6,15","13,22","4.181,28","12,69"
"01.03.2019","15:00","3.515,92","22,04","15,66","5,68","13,83","3.449,00","9,71"
"01.03.2019","16:00","2.339,99","20,91","15,18","5,82","14,11","2.278,09","5,89"
"01.03.2019","17:00","980,65","19,88","15,46","5,98","14,51","922,71","2,11"
"01.03.2019","18:00","141,87","16,75","17,38","5,88","13,65","88,12","0,10"
"01.03.2019","19:00","53,27","14,91","17,44","5,93","13,66","1,13","0,19"
"01.03.2019","20:00","52,76","15,28","17,40","5,98","13,55","0,02","0,53"
"01.03.2019","21:00","52,84","16,06","17,45","6,08","13,22","0,02","0,02"
"01.03.2019","22:00","54,53","17,52","17,41","5,91","13,67","0,00","0,03"
"01.03.2019","23:00","55,31","17,04","17,35","6,04","14,60","0,27","0,00"
"02.03.2019","00:00","54,84","17,19","17,30","5,97","14,37","0,01","0,00"
"02.03.2019","01:00","52,70","14,95","17,38","6,05","14,31","0,01","0,00"
"02.03.2019","02:00","50,75","12,89","17,38","6,01","14,44","0,02","0,00"
"02.03.2019","03:00","49,86","11,80","17,41","5,97","14,68","0,01","0,00"
"02.03.2019","04:00","47,46","9,47","17,36","5,93","14,67","0,02","0,00"
"02.03.2019","05:00","48,94","11,36","17,35","5,26","14,58","0,37","0,01"
"02.03.2019","06:00","64,88","11,95","17,30","5,23","14,32","15,83","0,24"
"02.03.2019","07:00","321,02","11,79","17,27","5,16","14,31","271,43","1,06"
"02.03.2019","08:00","1.324,19","10,39","16,32","5,59","13,80","1.273,04","5,05"
"02.03.2019","09:00","2.519,36","8,85","15,77","5,78","13,53","2.466,72","8,70"
"02.03.2019","10:00","3.397,71","8,18","16,10","5,97","13,49","3.344,32","9,66"
"02.03.2019","11:00","3.829,04","7,10","17,00","6,05","12,50","3.775,46","10,93"
"02.03.2019","12:00","3.804,25","5,49","16,86","6,07","12,56","3.751,89","11,38"
"02.03.2019","13:00","3.527,66","6,08","16,49","5,92","13,38","3.474,86","10,93"
"02.03.2019","14:00","2.984,57","5,59","16,03","5,99","13,67","2.933,30","10,00"
"02.03.2019","15:00","2.227,12","8,17","16,86","6,29","12,56","2.176,74","6,50"
"02.03.2019","16:00","1.310,90","8,64","16,62","6,33","11,18","1.264,33","3,80"
"02.03.2019","17:00","539,76","14,24","16,40","6,27","13,64","487,32","1,89"
"02.03.2019","18:00","97,99","17,18","16,90","6,18","13,87","43,03","0,82"
"02.03.2019","19:00","57,32","18,33","17,08","6,13","14,13","0,50","1,15"
"02.03.2019","20:00","57,09","18,99","16,29","6,04","14,48","0,02","1,28"
"02.03.2019","21:00","56,73","19,76","15,69","6,12","14,44","0,00","0,72"
"02.03.2019","22:00","55,61","19,11","15,88","6,25","13,77","0,00","0,59"
"02.03.2019","23:00","53,92","17,37","15,99","6,35","14,01","0,01","0,20"
"03.03.2019","00:00","52,39","16,03","16,00","6,07","14,14","0,02","0,13"
"03.03.2019","01:00","53,08","17,07","15,97","5,57","14,38","0,02","0,07"
"03.03.2019","02:00","56,72","19,13","17,13","5,60","14,50","0,02","0,33"
"03.03.2019","03:00","57,39","20,08","17,10","5,69","14,44","0,03","0,06"
"03.03.2019","04:00","57,62","20,12","17,05","5,86","14,31","0,09","0,19"
"03.03.2019","05:00","56,18","18,55","17,07","5,90","14,50","0,16","0,01"
"03.03.2019","06:00","63,14","18,93","17,05","6,08","14,36","6,25","0,47"
"03.03.2019","07:00","174,17","19,64","16,63","5,98","14,31","117,04","0,58"
"03.03.2019","08:00","665,61","19,22","15,56","5,42","14,04","609,32","2,04"
"03.03.2019","09:00","1.462,63","18,43","15,66","5,74","12,05","1.406,12","4,64"
"03.03.2019","10:00","2.112,15","17,95","15,98","6,12","13,57","2.051,53","7,00"
"03.03.2019","11:00","2.467,65","20,08","16,38","6,28","13,33","2.403,93","7,65"
"03.03.2019","12:00","2.583,58","20,50","15,58","6,57","13,82","2.520,43","6,68"
"03.03.2019","13:00","2.502,36","20,67","16,80","6,62","13,41","2.438,26","6,59"
"03.03.2019","14:00","2.200,15","20,86","16,96","6,50","13,44","2.137,21","5,19"
"03.03.2019","15:00","1.703,95","21,41","17,05","6,13","13,34","1.642,40","3,63"
"03.03.2019","16:00","1.115,75","20,34","17,08","6,15","13,99","1.055,95","2,24"
"03.03.2019","17:00","482,92","18,20","17,07","6,16","14,53","426,25","0,71"
"03.03.2019","18:00","106,62","16,57","16,86","6,40","14,62","52,14","0,03"
"03.03.2019","19:00","55,55","17,11","16,81","6,25","14,50","0,88","0,00"
"03.03.2019","20:00","52,94","16,11","16,55","6,16","14,10","0,02","0,00"
"03.03.2019","21:00","50,47","13,23","17,05","5,76","14,42","0,00","0,00"
"03.03.2019","22:00","45,29","9,32","16,13","5,54","14,30","0,00","0,00"
"03.03.2019","23:00","42,81","6,26","16,98","5,52","14,01","0,03","0,00"
"04.03.2019","00:00","42,05","5,53","16,98","6,03","13,47","0,03","0,00"
"04.03.2019","01:00","42,15","5,21","16,89","5,72","14,28","0,02","0,02"
"04.03.2019","02:00","41,23","4,81","16,91","5,64","13,84","0,02","0,00"
"04.03.2019","03:00","40,21","4,26","16,85","5,58","13,49","0,03","0,00"
"04.03.2019","04:00","40,43","4,44","16,89","5,57","13,50","0,03","0,00"
"04.03.2019","05:00","40,62","4,30","16,91","5,71","13,50","0,21","0,00"
"04.03.2019","06:00","50,11","4,45","16,87","6,02","13,18","9,54","0,05"
"04.03.2019","07:00","192,31","4,94","16,72","5,84","12,54","151,92","0,35"
"04.03.2019","08:00","779,01","4,13","16,97","5,97","12,99","737,27","1,67"
"04.03.2019","09:00","1.638,54","2,83","14,96","6,16","13,36","1.597,95","3,29"
"04.03.2019","10:00","2.436,62","2,11","16,71","6,05","13,26","2.393,20","5,28"
"04.03.2019","11:00","2.966,50","2,04","16,45","5,74","13,07","2.922,25","6,94"
"04.03.2019","12:00","3.134,87","2,09","16,50","6,36","13,56","3.087,97","8,38"
"04.03.2019","13:00","2.960,20","1,99","16,14","6,30","13,54","2.914,56","7,66"
"04.03.2019","14:00","2.618,85","1,49","17,08","6,14","13,11","2.575,52","5,51"
"04.03.2019","15:00","2.153,12","1,47","16,93","6,21","13,41","2.110,76","4,34"
"04.03.2019","16:00","1.467,49","0,95","15,20","6,21","12,75","1.429,82","2,57"
"04.03.2019","17:00","644,30","0,67","15,29","6,27","13,19","607,89","0,99"
"04.03.2019","18:00","119,20","0,42","15,58","6,37","13,62","83,16","0,04"
"04.03.2019","19:00","39,29","0,35","16,58","6,40","14,25","1,72","0,00"
"04.03.2019","20:00","38,52","1,00","16,56","6,39","14,54","0,02","0,01"
"04.03.2019","21:00","38,82","1,62","16,86","6,21","14,07","0,06","0,00"
"04.03.2019","22:00","40,11","2,60","16,88","6,20","14,42","0,00","0,00"
"04.03.2019","23:00","41,01","3,55","16,86","6,17","14,41","0,01","0,01"
"05.03.2019","00:00","41,80","4,72","16,82","6,04","14,19","0,02","0,01"
"05.03.2019","01:00","41,64","4,88","16,81","5,76","13,98","0,05","0,16"
"05.03.2019","02:00","42,81","6,39","16,57","5,74","13,68","0,04","0,39"
"05.03.2019","03:00","44,77","7,64","16,65","5,71","14,33","0,03","0,40"
"05.03.2019","04:00","46,64","10,17","16,58","5,52","14,20","0,02","0,16"
"05.03.2019","05:00","51,00","14,42","16,64","5,59","13,63","0,33","0,37"
"05.03.2019","06:00","67,26","17,00","16,70","5,70","14,06","13,40","0,40"
"05.03.2019","07:00","276,34","20,12","16,39","6,20","13,60","219,13","0,89"
"05.03.2019","08:00","1.078,74","20,00","16,70","6,29","13,20","1.020,14","2,40"
"05.03.2019","09:00","2.183,40","17,95","14,31","5,85","13,83","2.126,72","4,73"
"05.03.2019","10:00","3.059,13","15,06","10,81","6,12","13,73","3.006,14","7,27"
"05.03.2019","11:00","3.476,87","14,48","12,51","5,80","12,22","3.424,04","7,82"
"05.03.2019","12:00","3.566,30","18,42","16,09","5,85","13,29","3.505,15","7,49"
"05.03.2019","13:00","3.438,07","18,42","16,39","6,12","13,67","3.375,64","7,84"
"05.03.2019","14:00","3.214,38","19,74","15,78","6,13","13,57","3.151,92","7,23"
"05.03.2019","15:00","2.740,83","21,21","16,89","5,76","14,13","2.676,93","5,90"
"05.03.2019","16:00","1.949,52","21,59","17,07","6,00","14,34","1.886,48","4,04"
"05.03.2019","17:00","926,61","21,36","16,96","6,08","14,21","866,30","1,70"
"05.03.2019","18:00","161,29","18,29","16,37","5,83","14,27","106,20","0,33"
"05.03.2019","19:00","56,76","16,98","17,10","6,04","14,56","1,53","0,55"
"05.03.2019","20:00","53,20","15,90","17,10","6,06","14,05","0,02","0,07"
"05.03.2019","21:00","54,09","17,58","15,48","6,07","14,59","0,00","0,36"
"05.03.2019","22:00","53,54","17,41","15,74","6,33","14,03","0,00","0,02"
"05.03.2019","23:00","54,75","18,28","15,90","6,28","14,25","0,03","0,00"
"06.03.2019","00:00","54,27","18,96","15,89","5,95","13,45","0,00","0,01"
"06.03.2019","01:00","56,35","19,90","16,23","5,96","14,26","0,00","0,00"
"06.03.2019","02:00","57,35","20,38","17,24","5,64","14,07","0,00","0,00"
"06.03.2019","03:00","58,75","21,79","17,20","5,87","13,86","0,01","0,01"
"06.03.2019","04:00","58,42","21,31","17,17","5,66","14,27","0,01","0,01"
"06.03.2019","05:00","58,18","21,05","17,18","5,52","14,17","0,24","0,01"
"06.03.2019","06:00","74,74","19,44","17,18","5,86","13,29","18,82","0,14"
"06.03.2019","07:00","388,48","16,35","16,69","5,72","13,84","334,51","1,37"
"06.03.2019","08:00","1.345,39","14,76","15,65","5,91","13,84","1.290,70","4,54"
"06.03.2019","09:00","2.374,99","14,76","15,04","6,05","13,13","2.318,91","7,10"
"06.03.2019","10:00","3.115,46","13,63","15,26","6,39","13,11","3.058,13","8,93"
"06.03.2019","11:00","3.334,30","14,59","14,17","6,41","12,26","3.277,06","9,81"
"06.03.2019","12:00","3.270,45","15,03","15,00","6,45","13,05","3.211,32","9,61"
"06.03.2019","13:00","2.974,55","14,93","14,56","6,35","12,62","2.917,24","8,84"
"06.03.2019","14:00","2.453,12","13,55","15,06","6,14","13,37","2.398,56","6,43"
"06.03.2019","15:00","1.805,39","12,07","15,01","6,03","13,69","1.754,47","4,13"
"06.03.2019","16:00","1.188,97","12,15","15,30","6,04","13,96","1.138,76","2,76"
"06.03.2019","17:00","559,72","13,01","15,48","6,24","13,94","509,80","1,25"
"06.03.2019","18:00","111,02","11,73","16,08","6,43","13,96","62,72","0,11"
"06.03.2019","19:00","51,40","13,14","16,56","6,46","14,24","1,00","0,01"
"06.03.2019","20:00","47,82","12,22","15,59","5,71","14,25","0,03","0,01"
"06.03.2019","21:00","46,89","12,41","15,48","5,87","13,11","0,01","0,02"
"06.03.2019","22:00","45,59","10,42","15,72","6,01","13,44","0,00","0,02"
"06.03.2019","23:00","47,89","12,21","15,99","6,11","13,57","0,01","0,02"
"07.03.2019","00:00","44,18","9,04","15,96","6,09","13,04","0,02","0,02"
"07.03.2019","01:00","40,22","4,77","15,98","5,95","13,47","0,03","0,02"
"07.03.2019","02:00","37,38","2,39","15,73","5,71","13,50","0,03","0,02"
"07.03.2019","03:00","36,43","1,67","15,56","5,52","13,63","0,02","0,02"
"07.03.2019","04:00","37,15","1,79","16,76","5,35","13,20","0,02","0,02"
"07.03.2019","05:00","38,45","2,03","17,22","5,47","13,25","0,37","0,11"
"07.03.2019","06:00","54,66","3,15","16,85","5,74","13,15","15,42","0,35"
"07.03.2019","07:00","287,00","3,37","16,38","5,82","12,49","247,52","1,42"
"07.03.2019","08:00","1.141,01","2,84","16,39","5,87","12,87","1.098,17","4,87"
"07.03.2019","09:00","2.113,47","2,79","15,31","5,88","11,65","2.070,28","7,56"
"07.03.2019","10:00","2.898,89","2,22","15,16","4,97","12,57","2.854,82","9,15"
"07.03.2019","11:00","3.377,90","2,01","15,44","5,10","12,08","3.331,53","11,74"
"07.03.2019","12:00","3.593,99","2,45","16,38","5,42","13,38","3.544,18","12,18"
"07.03.2019","13:00","3.577,55","2,48","16,39","5,64","12,52","3.529,02","11,49"
"07.03.2019","14:00","3.492,68","1,95","15,60","4,32","12,68","3.447,49","10,64"
"07.03.2019","15:00","3.038,43","1,95","16,11","5,44","12,25","2.994,16","8,53"
"07.03.2019","16:00","2.146,72","1,56","14,76","5,37","12,98","2.106,64","5,40"
"07.03.2019","17:00","998,79","2,02","14,42","5,19","12,87","961,69","2,59"
